property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,"3 BHK Flat in Sector 137, Noida",N/A,"₹2.15 Cr
₹14,972 /sqft",1436,"1,436 sqft",3 BHK,N/A,North,Ready to move,N/A,3 balcon,N/A,N/A,"This lovely 3 bhk apartment/flat in sector 137 noida is available for sale in one of noida's most popular projects, gulshan vivante. This is a north-East-Facing property. The flat occupies a super bui",N/A,Gulshan Vivante,"Highlights :
North-East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-gulshan-vivante-sector-137-noida-1436-sq-ft-spid-P87487176
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Gulshan Vivante,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-gulshan-vivante-sector-137-noida-1436-sq-ft-spid-P87487176
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Gulshan Vivante,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-gulshan-vivante-sector-137-noida-1436-sq-ft-spid-P87487176
,N/A,N/A,"₹2.15 Cr
₹14,972 /sqft",1436,"1,436 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1436,1436 sq.Ft,3 bhk,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"This lovely 3 bhk apartment/flat in sector 137 noida is available for sale in one of noida's most popular projects, gulshan vivante. This is a north-East-Facing property. The flat occupies a super bui",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C88216594,"3 BHK Flat in Sector 75, Noida",N/A,"₹3.25 Cr
₹32,178 /sqft",1656,"1,656 sqft",3 BHK,22nd floor,West,Ready to move,N/A,3 balcon,N/A,Garden,"Located in the popular residential address of sector 75 noida, ivy county is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of this communit",,Ivy County,"Highlights :
Private Garden
Metro station 50, 76 and 51 within 3km
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ivy-county-sector-75-noida-1656-sq-ft-spid-C88216594
,"3 BHK Flat in Sector 75, Noida",N/A,"₹3.25 Cr
₹32,178 /sqft",1656,"1,656 sqft",3 BHK,22nd floor,West,Ready to move,N/A,3 balcon,N/A,Garden,"Located in the popular residential address of sector 75 noida, ivy county is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of this communit",,Ivy County,"Highlights :
Private Garden
Metro station 50, 76 and 51 within 3km
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ivy-county-sector-75-noida-1656-sq-ft-spid-C88216594
PREMIUM_LISTING,"3 BHK Flat in Sector 75, Noida",N/A,"₹3.25 Cr
₹32,178 /sqft",1656,"1,656 sqft",3 BHK,22nd floor,West,Ready to move,N/A,3 balcon,N/A,Garden,"Located in the popular residential address of sector 75 noida, ivy county is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of this communit",,Ivy County,"Highlights :
Private Garden
Metro station 50, 76 and 51 within 3km
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ivy-county-sector-75-noida-1656-sq-ft-spid-C88216594
,"3 BHK Flat in Sector 75, Noida",N/A,"₹3.25 Cr
₹32,178 /sqft",1656,"1,656 sqft",3 BHK,22nd floor,West,Ready to move,N/A,3 balcon,N/A,Garden,"Located in the popular residential address of sector 75 noida, ivy county is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of this communit",N/A,Ivy County,"Highlights :
Private Garden
Metro station 50, 76 and 51 within 3km
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ivy-county-sector-75-noida-1656-sq-ft-spid-C88216594
,"3 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Ivy County,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ivy-county-sector-75-noida-1656-sq-ft-spid-C88216594
,"3 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Ivy County,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ivy-county-sector-75-noida-1656-sq-ft-spid-C88216594
,N/A,N/A,"₹3.25 Cr
₹32,178 /sqft",1656,"1,656 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Garden,N/A,N/A,N/A,"Highlights :
Private Garden
Metro station 50, 76 and 51 within 3km
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Garden,N/A,N/A,N/A,"Highlights :
Private Garden
Metro station 50, 76 and 51 within 3km
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Garden,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Garden,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,1656,1656 sq.Ft,3 bhk,22nd floor,West,N/A,N/A,3 balcon,N/A,N/A,"Located in the popular residential address of sector 75 noida, ivy county is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of this communit",N/A,N/A,N/A,N/A
Y88186956,"4 BHK Flat in Sector 121, Noida",N/A,"₹7.4 Cr
₹23,161 /sqft",3195,"3,195 sqft",4 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in aba cleo county, a popular residential project that houses in-Demand flats in sector 121 noida. This property faces the north-East direction. Constructed on ",,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-3195-sq-ft-spid-Y88186956
,"4 BHK Flat in Sector 121, Noida",N/A,"₹7.4 Cr
₹23,161 /sqft",3195,"3,195 sqft",4 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in aba cleo county, a popular residential project that houses in-Demand flats in sector 121 noida. This property faces the north-East direction. Constructed on ",,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-3195-sq-ft-spid-Y88186956
PREMIUM_LISTING,"4 BHK Flat in Sector 121, Noida",N/A,"₹7.4 Cr
₹23,161 /sqft",3195,"3,195 sqft",4 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in aba cleo county, a popular residential project that houses in-Demand flats in sector 121 noida. This property faces the north-East direction. Constructed on ",,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-3195-sq-ft-spid-Y88186956
,"4 BHK Flat in Sector 121, Noida",N/A,"₹7.4 Cr
₹23,161 /sqft",3195,"3,195 sqft",4 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in aba cleo county, a popular residential project that houses in-Demand flats in sector 121 noida. This property faces the north-East direction. Constructed on ",N/A,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-3195-sq-ft-spid-Y88186956
,"4 BHK Flat in Sector 121, Noida",N/A,N/A,N/A,N/A,4 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ABA Cleo County,N/A,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-3195-sq-ft-spid-Y88186956
,"4 BHK Flat in Sector 121, Noida",N/A,N/A,N/A,N/A,4 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ABA Cleo County,N/A,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-3195-sq-ft-spid-Y88186956
,N/A,N/A,"₹7.4 Cr
₹23,161 /sqft",3195,"3,195 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,3195,3195 sq.Ft,4 bhk,28 floor,East,N/A,N/A,3 balcon,N/A,N/A,"Check out this 4 bhk apartment for sale in aba cleo county, a popular residential project that houses in-Demand flats in sector 121 noida. This property faces the north-East direction. Constructed on ",N/A,N/A,N/A,N/A
L87364974,"3 BHK Flat in Sector 78, Noida",N/A,"₹1.26 Cr
₹12,256 /sqft",1345,"1,345 sqft",3 BHK,10th floor,West,Ready to move,N/A,3 balcon,N/A,N/A,"This 3 bhk flat is located in antriksh golf view 2, which houses some of the most spacious flats in sector 78 noida. This residential flat is north-West-Facing direction. The floor plan additionally c",N/A,Antriksh Golf View 2,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-golf-view-2-sector-78-noida-1345-sq-ft-spid-L87364974
,"3 BHK Flat in Sector 78, Noida",N/A,"₹1.26 Cr
₹12,256 /sqft",1345,"1,345 sqft",3 BHK,10th floor,West,Ready to move,N/A,3 balcon,N/A,N/A,"This 3 bhk flat is located in antriksh golf view 2, which houses some of the most spacious flats in sector 78 noida. This residential flat is north-West-Facing direction. The floor plan additionally c",N/A,Antriksh Golf View 2,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-golf-view-2-sector-78-noida-1345-sq-ft-spid-L87364974
AI_LISTING,"3 BHK Flat in Sector 78, Noida",N/A,"₹1.26 Cr
₹12,256 /sqft",1345,"1,345 sqft",3 BHK,10th floor,West,Ready to move,N/A,3 balcon,N/A,N/A,"This 3 bhk flat is located in antriksh golf view 2, which houses some of the most spacious flats in sector 78 noida. This residential flat is north-West-Facing direction. The floor plan additionally c",N/A,Antriksh Golf View 2,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-golf-view-2-sector-78-noida-1345-sq-ft-spid-L87364974
,"3 BHK Flat in Sector 78, Noida",N/A,"₹1.26 Cr
₹12,256 /sqft",1345,"1,345 sqft",3 BHK,10th floor,West,Ready to move,N/A,3 balcon,N/A,N/A,"This 3 bhk flat is located in antriksh golf view 2, which houses some of the most spacious flats in sector 78 noida. This residential flat is north-West-Facing direction. The floor plan additionally c",N/A,Antriksh Golf View 2,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-golf-view-2-sector-78-noida-1345-sq-ft-spid-L87364974
,"3 BHK Flat in Sector 78, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Antriksh Golf View 2,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-golf-view-2-sector-78-noida-1345-sq-ft-spid-L87364974
,"3 BHK Flat in Sector 78, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Antriksh Golf View 2,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-golf-view-2-sector-78-noida-1345-sq-ft-spid-L87364974
,N/A,N/A,"₹1.26 Cr
₹12,256 /sqft",1345,"1,345 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1345,1345 sq.Ft,3 bhk,10th floor,West,N/A,N/A,3 balcon,N/A,N/A,"This 3 bhk flat is located in antriksh golf view 2, which houses some of the most spacious flats in sector 78 noida. This residential flat is north-West-Facing direction. The floor plan additionally c",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
J88427126,"3 BHK Flat in Sector 150, Noida",N/A,"₹2.18 Cr
₹10,900 /sqft",2000,"2,000 sqft",3 BHK,8th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is facing the east direction. The flat occupies a super built up area of 2000 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 3 balconies. The property is located on the 8th floor of a 25",N/A,ATS Le Grandiose,"Highlights :
Overlooking Park
Aqa line Sec-148 Metro station within 500m
+1",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-le-grandiose-sector-150-noida-2000-sq-ft-spid-J88427126
,"3 BHK Flat in Sector 150, Noida",N/A,"₹2.18 Cr
₹10,900 /sqft",2000,"2,000 sqft",3 BHK,8th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is facing the east direction. The flat occupies a super built up area of 2000 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 3 balconies. The property is located on the 8th floor of a 25",N/A,ATS Le Grandiose,"Highlights :
Overlooking Park
Aqa line Sec-148 Metro station within 500m
+1",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-le-grandiose-sector-150-noida-2000-sq-ft-spid-J88427126
AI_LISTING,"3 BHK Flat in Sector 150, Noida",N/A,"₹2.18 Cr
₹10,900 /sqft",2000,"2,000 sqft",3 BHK,8th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is facing the east direction. The flat occupies a super built up area of 2000 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 3 balconies. The property is located on the 8th floor of a 25",N/A,ATS Le Grandiose,"Highlights :
Overlooking Park
Aqa line Sec-148 Metro station within 500m
+1",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-le-grandiose-sector-150-noida-2000-sq-ft-spid-J88427126
,"3 BHK Flat in Sector 150, Noida",N/A,"₹2.18 Cr
₹10,900 /sqft",2000,"2,000 sqft",3 BHK,8th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is facing the east direction. The flat occupies a super built up area of 2000 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 3 balconies. The property is located on the 8th floor of a 25",N/A,ATS Le Grandiose,"Highlights :
Overlooking Park
Aqa line Sec-148 Metro station within 500m
+1",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-le-grandiose-sector-150-noida-2000-sq-ft-spid-J88427126
,"3 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS Le Grandiose,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-le-grandiose-sector-150-noida-2000-sq-ft-spid-J88427126
,"3 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS Le Grandiose,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-le-grandiose-sector-150-noida-2000-sq-ft-spid-J88427126
,N/A,N/A,"₹2.18 Cr
₹10,900 /sqft",2000,"2,000 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Overlooking Park
Aqa line Sec-148 Metro station within 500m
+1",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Overlooking Park
Aqa line Sec-148 Metro station within 500m
+1",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,2000,2000 sq.Ft,N/A,8th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is facing the east direction. The flat occupies a super built up area of 2000 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 3 balconies. The property is located on the 8th floor of a 25",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X87438910,"3 BHK Flat in Sector 137, Noida",N/A,"₹3.07 Cr
₹15,743 /sqft",1950,"1,950 sqft",3 BHK,N/A,North,Ready to move,N/A,2 balcon,N/A,Garden,"Located in the popular residential address of sector 137 noida, purvanchal royal park is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of t",N/A,Purvanchal Royal Park,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1950-sq-ft-spid-X87438910
,"3 BHK Flat in Sector 137, Noida",N/A,"₹3.07 Cr
₹15,743 /sqft",1950,"1,950 sqft",3 BHK,N/A,North,Ready to move,N/A,2 balcon,N/A,Garden,"Located in the popular residential address of sector 137 noida, purvanchal royal park is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of t",N/A,Purvanchal Royal Park,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1950-sq-ft-spid-X87438910
AI_LISTING,"3 BHK Flat in Sector 137, Noida",N/A,"₹3.07 Cr
₹15,743 /sqft",1950,"1,950 sqft",3 BHK,N/A,North,Ready to move,N/A,2 balcon,N/A,Garden,"Located in the popular residential address of sector 137 noida, purvanchal royal park is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of t",N/A,Purvanchal Royal Park,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1950-sq-ft-spid-X87438910
,"3 BHK Flat in Sector 137, Noida",N/A,"₹3.07 Cr
₹15,743 /sqft",1950,"1,950 sqft",3 BHK,N/A,North,Ready to move,N/A,2 balcon,N/A,Garden,"Located in the popular residential address of sector 137 noida, purvanchal royal park is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of t",N/A,Purvanchal Royal Park,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1950-sq-ft-spid-X87438910
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Purvanchal Royal Park,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1950-sq-ft-spid-X87438910
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Purvanchal Royal Park,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1950-sq-ft-spid-X87438910
,N/A,N/A,"₹3.07 Cr
₹15,743 /sqft",1950,"1,950 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1950,1950 sq.Ft,3 bhk,N/A,East,N/A,N/A,2 balcon,N/A,N/A,"Located in the popular residential address of sector 137 noida, purvanchal royal park is one of the most preferred destination for apartments in noida. This 3 bhk flat is your ticket to be a part of t",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
J88110640,"3 BHK Flat in Sector 104, Noida",N/A,"₹4.06 Cr
₹18,883 /sqft",2150,"2,150 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,Servant Room,"Parking, Lift, Swimming Pool, Gym, Club House, Security","It's a 3 bedrooms attached bathrooms with servant room, dining room, complete wooden work done, wardrobes in each room, modular kitchen. The society has features like intercom facility, lifts, park, m",N/A,ATS One Hamlet,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-one-hamlet-sector-104-noida-2150-sq-ft-spid-J88110640
,"3 BHK Flat in Sector 104, Noida",N/A,"₹4.06 Cr
₹18,883 /sqft",2150,"2,150 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,Servant Room,"Parking, Lift, Swimming Pool, Gym, Club House, Security","It's a 3 bedrooms attached bathrooms with servant room, dining room, complete wooden work done, wardrobes in each room, modular kitchen. The society has features like intercom facility, lifts, park, m",N/A,ATS One Hamlet,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-one-hamlet-sector-104-noida-2150-sq-ft-spid-J88110640
AI_LISTING,"3 BHK Flat in Sector 104, Noida",N/A,"₹4.06 Cr
₹18,883 /sqft",2150,"2,150 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,Servant Room,"Parking, Lift, Swimming Pool, Gym, Club House, Security","It's a 3 bedrooms attached bathrooms with servant room, dining room, complete wooden work done, wardrobes in each room, modular kitchen. The society has features like intercom facility, lifts, park, m",N/A,ATS One Hamlet,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-one-hamlet-sector-104-noida-2150-sq-ft-spid-J88110640
,"3 BHK Flat in Sector 104, Noida",N/A,"₹4.06 Cr
₹18,883 /sqft",2150,"2,150 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,Servant Room,"Parking, Lift, Swimming Pool, Gym, Club House, Security","It's a 3 bedrooms attached bathrooms with servant room, dining room, complete wooden work done, wardrobes in each room, modular kitchen. The society has features like intercom facility, lifts, park, m",N/A,ATS One Hamlet,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-one-hamlet-sector-104-noida-2150-sq-ft-spid-J88110640
,"3 BHK Flat in Sector 104, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS One Hamlet,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-one-hamlet-sector-104-noida-2150-sq-ft-spid-J88110640
,"3 BHK Flat in Sector 104, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS One Hamlet,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-one-hamlet-sector-104-noida-2150-sq-ft-spid-J88110640
,N/A,N/A,"₹4.06 Cr
₹18,883 /sqft",2150,"2,150 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Servant Room,"Parking, Lift, Swimming Pool, Gym, Club House, Security","It's a 3 bedrooms attached bathrooms with servant room, dining room, complete wooden work done, wardrobes in each room, modular kitchen. The society has features like intercom facility, lifts, park, m",N/A,N/A,N/A,N/A
N86362626,"4 BHK Flat in Sector 107, Noida",N/A,"₹3.6 Cr
₹11,128 /sqft",3235,"3,235 sqft",4 BHK,14th floor,East,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in amrapali heartbeat city, a popular residential project that houses in-Demand flats in sector 107 noida. This residential flat is east-Facing direction. The f",N/A,Amrapali HeartBeat City,"Highlights :
East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-amrapali-heartbeat-city-sector-107-noida-3235-sq-ft-spid-N86362626
,"4 BHK Flat in Sector 107, Noida",N/A,"₹3.6 Cr
₹11,128 /sqft",3235,"3,235 sqft",4 BHK,14th floor,East,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in amrapali heartbeat city, a popular residential project that houses in-Demand flats in sector 107 noida. This residential flat is east-Facing direction. The f",N/A,Amrapali HeartBeat City,"Highlights :
East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-amrapali-heartbeat-city-sector-107-noida-3235-sq-ft-spid-N86362626
AI_LISTING,"4 BHK Flat in Sector 107, Noida",N/A,"₹3.6 Cr
₹11,128 /sqft",3235,"3,235 sqft",4 BHK,14th floor,East,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in amrapali heartbeat city, a popular residential project that houses in-Demand flats in sector 107 noida. This residential flat is east-Facing direction. The f",N/A,Amrapali HeartBeat City,"Highlights :
East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-amrapali-heartbeat-city-sector-107-noida-3235-sq-ft-spid-N86362626
,"4 BHK Flat in Sector 107, Noida",N/A,"₹3.6 Cr
₹11,128 /sqft",3235,"3,235 sqft",4 BHK,14th floor,East,Ready to move,N/A,3 balcon,N/A,Garden,"Check out this 4 bhk apartment for sale in amrapali heartbeat city, a popular residential project that houses in-Demand flats in sector 107 noida. This residential flat is east-Facing direction. The f",N/A,Amrapali HeartBeat City,"Highlights :
East Facing
Private Garden
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-amrapali-heartbeat-city-sector-107-noida-3235-sq-ft-spid-N86362626
,"4 BHK Flat in Sector 107, Noida",N/A,N/A,N/A,N/A,4 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Amrapali HeartBeat City,N/A,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-amrapali-heartbeat-city-sector-107-noida-3235-sq-ft-spid-N86362626
,"4 BHK Flat in Sector 107, Noida",N/A,N/A,N/A,N/A,4 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Amrapali HeartBeat City,N/A,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-amrapali-heartbeat-city-sector-107-noida-3235-sq-ft-spid-N86362626
,N/A,N/A,"₹3.6 Cr
₹11,128 /sqft",3235,"3,235 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,3235,3235 sq.Ft,4 bhk,14th floor,N/A,N/A,N/A,3 balcon,N/A,N/A,"Check out this 4 bhk apartment for sale in amrapali heartbeat city, a popular residential project that houses in-Demand flats in sector 107 noida. This residential flat is east-Facing direction. The f",N/A,N/A,N/A,N/A
